volcano,lat,lon,v_alt,yyyy,mm,dd,type,vei,p_alt_obs,p_alt_est,so2(kt)
La_Palma,28.57,-17.83,2.43,2021,9,22,eff,1,-999.0,5.3,21.9
La_Palma,28.57,-17.83,2.43,2021,9,23,eff,1,-999.0,4.6,49.0
La_Palma,28.57,-17.83,2.43,2021,9,24,eff,1,-999.0,4.4,65.7
La_Palma,28.57,-17.83,2.43,2021,9,25,eff,1,-999.0,4.4,44.8
La_Palma,28.57,-17.83,2.43,2021,9,26,eff,1,-999.0,3.5,45.3
La_Palma,28.57,-17.83,2.43,2021,9,27,eff,1,-999.0,3.9,20.8
La_Palma,28.57,-17.83,2.43,2021,9,28,eff,1,-999.0,4.1,53.1
La_Palma,28.57,-17.83,2.43,2021,9,29,eff,1,-999.0,3.0,64.5
La_Palma,28.57,-17.83,2.43,2021,9,30,eff,1,-999.0,4.9,45.1
La_Palma,28.57,-17.83,2.43,2021,10,1,eff,1,-999.0,5.5,46.7
La_Palma,28.57,-17.83,2.43,2021,10,2,eff,1,-999.0,4.2,80.5
La_Palma,28.57,-17.83,2.43,2021,10,3,eff,1,-999.0,4.7,70.2
La_Palma,28.57,-17.83,2.43,2021,10,4,eff,1,-999.0,4.1,45.7
La_Palma,28.57,-17.83,2.43,2021,10,5,eff,1,-999.0,3.6,45.3
La_Palma,28.57,-17.83,2.43,2021,10,6,eff,1,-999.0,4.1,45.3
La_Palma,28.57,-17.83,2.43,2021,10,7,eff,1,-999.0,2.2,73.3
La_Palma,28.57,-17.83,2.43,2021,10,8,eff,1,-999.0,2.1,52.2
La_Palma,28.57,-17.83,2.43,2021,10,9,eff,1,-999.0,3.6,17.1
La_Palma,28.57,-17.83,2.43,2021,10,10,eff,1,-999.0,3.5,51.3
La_Palma,28.57,-17.83,2.43,2021,10,11,eff,1,-999.0,3.4,71.3
La_Palma,28.57,-17.83,2.43,2021,10,12,eff,1,-999.0,3.5,52.0
La_Palma,28.57,-17.83,2.43,2021,10,13,eff,1,-999.0,3.3,37.5
La_Palma,28.57,-17.83,2.43,2021,10,14,eff,1,-999.0,2.9,36.7
La_Palma,28.57,-17.83,2.43,2021,10,15,eff,1,-999.0,2.8,42.3
La_Palma,28.57,-17.83,2.43,2021,10,16,eff,1,-999.0,3.1,41.6
La_Palma,28.57,-17.83,2.43,2021,10,17,eff,1,-999.0,4.2,50.9
La_Palma,28.57,-17.83,2.43,2021,10,18,eff,1,-999.0,4.5,46.5
La_Palma,28.57,-17.83,2.43,2021,10,19,eff,1,-999.0,5.3,19.8
Manam,-4.1,145.061,1.807,2021,10,19,exp,3,17.0,-999.0,10.0
La_Palma,28.57,-17.83,2.43,2021,10,20,eff,1,-999.0,5.0,36.9
La_Palma,28.57,-17.83,2.43,2021,10,21,eff,1,-999.0,3.9,55.7
La_Palma,28.57,-17.83,2.43,2021,10,22,eff,1,-999.0,2.6,84.1
La_Palma,28.57,-17.83,2.43,2021,10,23,eff,1,-999.0,3.2,33.9
Etna,37.734,15.004,3.35,2021,10,23,exp,2,10.0,-999.0,24.0
La_Palma,28.57,-17.83,2.43,2021,10,24,eff,1,-999.0,3.2,24.1
La_Palma,28.57,-17.83,2.43,2021,10,25,eff,1,-999.0,3.4,35.0
La_Palma,28.57,-17.83,2.43,2021,10,26,eff,1,-999.0,3.3,27.9
La_Palma,28.57,-17.83,2.43,2021,10,27,eff,1,-999.0,3.0,21.2
La_Palma,28.57,-17.83,2.43,2021,10,28,eff,1,-999.0,2.9,26.4
La_Palma,28.57,-17.83,2.43,2021,10,29,eff,1,-999.0,2.8,18.1
La_Palma,28.57,-17.83,2.43,2021,10,30,eff,1,-999.0,4.5,14.7
La_Palma,28.57,-17.83,2.43,2021,10,31,eff,1,-999.0,3.7,31.1
La_Palma,28.57,-17.83,2.43,2021,11,1,eff,1,-999.0,3.5,53.6
La_Palma,28.57,-17.83,2.43,2021,11,2,eff,1,-999.0,3.7,29.4
La_Palma,28.57,-17.83,2.43,2021,11,3,eff,1,-999.0,3.4,23.9
Karymsky,54.05,159.43,1.486,2021,11,3,exp,3,12.0,-999.0,10.0
La_Palma,28.57,-17.83,2.43,2021,11,4,eff,1,-999.0,3.2,27.2
La_Palma,28.57,-17.83,2.43,2021,11,5,eff,1,-999.0,3.0,24.1
La_Palma,28.57,-17.83,2.43,2021,11,6,eff,1,-999.0,2.6,13.7
La_Palma,28.57,-17.83,2.43,2021,11,7,eff,1,-999.0,2.6,9.3
La_Palma,28.57,-17.83,2.43,2021,11,8,eff,1,-999.0,2.2,6.1
La_Palma,28.57,-17.83,2.43,2021,11,9,eff,1,-999.0,2.5,4.9
La_Palma,28.57,-17.83,2.43,2021,11,10,eff,1,-999.0,2.6,8.8
La_Palma,28.57,-17.83,2.43,2021,11,11,eff,1,-999.0,2.9,11.6
La_Palma,28.57,-17.83,2.43,2021,11,12,eff,1,-999.0,2.9,15.5
La_Palma,28.57,-17.83,2.43,2021,11,13,eff,1,-999.0,3.1,9.8
La_Palma,28.57,-17.83,2.43,2021,11,14,eff,1,-999.0,3.1,6.6
La_Palma,28.57,-17.83,2.43,2021,11,15,eff,1,-999.0,3.1,7.9
La_Palma,28.57,-17.83,2.43,2021,11,16,eff,1,-999.0,3.0,7.0
La_Palma,28.57,-17.83,2.43,2021,11,17,eff,1,-999.0,2.5,3.3
La_Palma,28.57,-17.83,2.43,2021,11,18,eff,1,-999.0,3.5,9.4
La_Palma,28.57,-17.83,2.43,2021,11,19,eff,1,-999.0,3.5,12.8
La_Palma,28.57,-17.83,2.43,2021,11,20,eff,1,-999.0,3.0,11.9
La_Palma,28.57,-17.83,2.43,2021,11,21,eff,1,-999.0,3.3,7.6
La_Palma,28.57,-17.83,2.43,2021,11,22,eff,1,-999.0,3.5,8.5
La_Palma,28.57,-17.83,2.43,2021,11,23,eff,1,-999.0,3.8,6.0
La_Palma,28.57,-17.83,2.43,2021,11,24,eff,1,-999.0,4.4,13.7
La_Palma,28.57,-17.83,2.43,2021,11,25,eff,1,-999.0,4.0,2.3
La_Palma,28.57,-17.83,2.43,2021,11,26,eff,1,-999.0,3.5,3.5
La_Palma,28.57,-17.83,2.43,2021,11,27,eff,1,-999.0,1.7,6.6
La_Palma,28.57,-17.83,2.43,2021,11,28,eff,1,-999.0,1.5,6.8
La_Palma,28.57,-17.83,2.43,2021,11,29,eff,1,-999.0,1.5,3.3
La_Palma,28.57,-17.83,2.43,2021,11,30,eff,1,-999.0,3.2,3.6
La_Palma,28.57,-17.83,2.43,2021,12,1,eff,1,-999.0,5.2,7.6
La_Palma,28.57,-17.83,2.43,2021,12,2,eff,1,-999.0,2.5,10.3
La_Palma,28.57,-17.83,2.43,2021,12,3,eff,1,-999.0,1.3,2.3
La_Palma,28.57,-17.83,2.43,2021,12,4,eff,1,-999.0,1.5,1.2
La_Palma,28.57,-17.83,2.43,2021,12,5,eff,1,-999.0,2.0,1.3
La_Palma,28.57,-17.83,2.43,2021,12,6,eff,1,-999.0,3.0,1.0
La_Palma,28.57,-17.83,2.43,2021,12,7,eff,1,-999.0,2.8,0.9
La_Palma,28.57,-17.83,2.43,2021,12,8,eff,1,-999.0,2.9,0.3
La_Palma,28.57,-17.83,2.43,2021,12,9,eff,1,-999.0,1.2,2.1
La_Palma,28.57,-17.83,2.43,2021,12,10,eff,1,-999.0,1.3,1.2
La_Palma,28.57,-17.83,2.43,2021,12,11,eff,1,-999.0,1.5,1.6
La_Palma,28.57,-17.83,2.43,2021,12,12,eff,1,-999.0,3.2,3.6
La_Palma,28.57,-17.83,2.43,2021,12,13,eff,1,-999.0,4.1,6.5
La_Palma,28.57,-17.83,2.43,2021,12,14,eff,1,-999.0,2.2,3.3
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,19,exp,3,16.0,-999.0,10.0
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,20,exp,3,10.0,-999.0,10.0
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,21,exp,3,11.0,-999.0,11.0
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,22,exp,3,13.0,-999.0,13.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,12,22,eff,0,-999.0,7.631,1.8
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,23,exp,3,7.0,-999.0,7.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,12,23,eff,0,-999.0,3.0,0.03
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,24,exp,3,13.0,-999.0,13.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,12,24,eff,0,-999.0,3.0,0.42
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,25,exp,3,7.0,-999.0,7.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,12,25,eff,0,-999.0,3.0,0.21
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,26,exp,3,6.0,-999.0,6.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,12,26,eff,0,-999.0,3.0,0.15
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,27,exp,3,10.0,-999.0,13.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,12,27,eff,0,-999.0,3.0,0.34
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,28,exp,3,10.0,-999.0,11.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,12,28,eff,0,-999.0,3.0,0.46
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,29,exp,3,10.0,-999.0,5.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,12,29,eff,0,-999.0,3.0,0.21
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,30,exp,3,10.0,-999.0,6.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,12,30,eff,0,-999.0,3.0,0.22
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2021,12,31,exp,3,10.0,-999.0,6.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,12,31,eff,0,-999.0,3.0,0.22
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,1,eff,0,-999.0,3.0,0.22
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,2,eff,0,-999.0,3.0,0.15
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,3,eff,0,-999.0,3.0,0.19
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,4,eff,0,-999.0,3.0,0.43
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,5,eff,0,-999.0,3.0,0.31
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,6,eff,0,-999.0,3.0,0.15
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,7,eff,0,-999.0,3.0,0.18
Wolf,0.02,-91.35,1.71,2022,1,7,eff,2,4.0,-999.0,61.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,8,eff,0,-999.0,3.0,0.26
Wolf,0.02,-91.35,1.71,2022,1,8,eff,2,4.0,-999.0,150.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,9,eff,0,-999.0,3.0,0.83
Wolf,0.02,-91.35,1.71,2022,1,9,eff,2,4.0,-999.0,14.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,10,eff,0,-999.0,3.0,0.28
Wolf,0.02,-91.35,1.71,2022,1,10,eff,2,4.0,-999.0,12.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,11,eff,0,-999.0,3.0,0.01
Wolf,0.02,-91.35,1.71,2022,1,11,eff,2,4.0,-999.0,5.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,12,eff,0,-999.0,3.0,0.04
Wolf,0.02,-91.35,1.71,2022,1,12,eff,2,4.0,-999.0,6.0
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2022,1,13,exp,4,20.0,-999.0,60.0
Wolf,0.02,-91.35,1.71,2022,1,13,eff,2,4.0,-999.0,5.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,13,eff,0,-999.0,3.0,0.1
Wolf,0.02,-91.35,1.71,2022,1,14,eff,2,4.0,-999.0,9.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,14,eff,0,-999.0,3.0,0.02
Hunga_Tonga_Hungaapai,-20.57,-175.38,0.15,2022,1,15,exp,4,30.0,-999.0,400.0
Wolf,0.02,-91.35,1.71,2022,1,15,eff,2,4.0,-999.0,8.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,15,eff,0,-999.0,3.0,0.18
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,1,16,eff,0,-999.0,3.0,2.0
Chikurachki,50.325,155.458,1.816,2022,1,31,exp,2,8.0,-999.0,7.0
Etna,37.734,15.004,3.35,2022,2,11,exp,2,10.0,-999.0,15.0
Etna,37.734,15.004,3.35,2022,2,22,exp,2,10.0,-999.0,17.0
Manam,-4.1,145.061,1.807,2022,3,8,exp,3,15.0,-999.0,5.0
Fuego,14.473,-90.88,3.763,2022,3,8,exp,2,8.0,-999.0,5.0
Bezymianny,55.978,160.587,2.882,2022,3,16,exp,3,12.0,-999.0,5.0
Manam,-4.1,145.061,1.807,2022,4,18,exp,3,15.0,-999.0,10.0
Karymsky,54.05,159.43,1.486,2022,4,20,exp,3,10.0,-999.0,8.0
Krakatau,-6.102,105.423,0.813,2022,4,23,exp,2,3.0,-999.0,6.0
Krakatau,-6.102,105.423,0.813,2022,4,24,exp,2,3.0,-999.0,12.0
Krakatau,-6.102,105.423,0.813,2022,4,25,exp,2,3.0,-999.0,10.0
Bezymianny,55.978,160.587,2.882,2022,5,28,exp,3,15.0,-999.0,10.0
Bulusan,12.77,124.05,1.565,2022,6,5,exp,2,3.0,-999.0,1.0
Chikurachki,50.325,155.458,1.816,2022,6,24,exp,2,6.0,-999.0,3.0
Fagradalsfjall,63.895,-22.258,0.25,2022,8,4,eff,0,1.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2022,8,5,eff,0,1.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2022,8,6,eff,0,1.0,-999.0,1.0
Fagradalsfjall,63.895,-22.258,0.25,2022,8,9,eff,0,1.0,-999.0,0.15
Fagradalsfjall,63.895,-22.258,0.25,2022,8,10,eff,0,1.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2022,8,14,eff,0,1.0,-999.0,0.3
Fagradalsfjall,63.895,-22.258,0.25,2022,8,16,eff,0,1.0,-999.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,19,eff,0,-999.0,7.631,2.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,20,eff,0,-999.0,3.0,1.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,21,eff,0,-999.0,3.0,0.05
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,22,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,23,eff,0,-999.0,3.0,0.06
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,24,eff,0,-999.0,3.0,0.04
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,25,eff,0,-999.0,3.0,0.04
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,26,eff,0,-999.0,3.0,0.03
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,27,eff,0,-999.0,3.0,0.06
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,28,eff,0,-999.0,3.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,29,eff,0,-999.0,3.0,0.12
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,9,30,eff,0,-999.0,3.0,0.31
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,10,1,eff,0,-999.0,3.0,1.3
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,10,2,eff,0,-999.0,3.0,2.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,10,3,eff,0,-999.0,3.0,2.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,10,4,eff,0,-999.0,3.0,3.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2022,10,5,eff,0,-999.0,3.0,2.1
Chikurachki,50.325,155.458,1.816,2022,10,16,exp,2,5.0,-999.0,5.0
Copahue,-37.85,-71.17,2.965,2022,11,17,exp,1,3.0,-999.0,14.0
Mauna_Loa,19.475,-155.608,4.17,2022,11,28,eff,0,11.0,-999.0,250.0
Mauna_Loa,19.475,-155.608,4.17,2022,11,29,eff,0,8.0,-999.0,200.0
Mauna_Loa,19.475,-155.608,4.17,2022,11,30,eff,0,5.0,-999.0,200.0
Mauna_Loa,19.475,-155.608,4.17,2022,12,1,eff,0,5.0,-999.0,180.0
Mauna_Loa,19.475,-155.608,4.17,2022,12,2,eff,0,5.0,-999.0,160.0
Mauna_Loa,19.475,-155.608,4.17,2022,12,3,eff,0,5.0,-999.0,140.0
Mauna_Loa,19.475,-155.608,4.17,2022,12,4,eff,0,5.0,-999.0,120.0
Mauna_Loa,19.475,-155.608,4.17,2022,12,5,eff,0,5.0,-999.0,100.0
Mauna_Loa,19.475,-155.608,4.17,2022,12,6,eff,0,5.0,-999.0,80.0
Mauna_Loa,19.475,-155.608,4.17,2022,12,7,eff,0,5.0,-999.0,40.0
Mauna_Loa,19.475,-155.608,4.17,2022,12,8,eff,0,5.0,-999.0,30.0
Mauna_Loa,19.475,-155.608,4.17,2022,12,9,eff,0,4.0,-999.0,5.0
Mauna_Loa,19.475,-155.608,4.17,2022,12,10,eff,0,4.0,-999.0,2.0
Lascar,-23.37,-67.73,5.592,2022,12,10,exp,2,12.0,-999.0,3.0
Chikurachki,50.325,155.458,1.816,2023,1,29,exp,2,3.0,-999.0,3.0
Epi,-16.68,168.37,-0.034,2023,2,1,exp,2,-999.0,8.0,2.0
Bezymianny,55.978,160.587,2.882,2023,4,7,exp,3,14.0,-999.0,1.0
Sheveluch,56.653,161.36,3.283,2023,4,10,exp,4,10.0,-999.0,215.0
Fuego,14.473,-90.88,3.763,2023,5,4,exp,2,8.0,-999.0,2.0
Nyamuragira,-1.408,29.2,3.058,2023,5,19,eff,2,-999.0,5.0,3.0
Nyamuragira,-1.408,29.2,3.058,2023,5,20,eff,2,-999.0,5.0,4.0
Etna,37.734,15.004,3.35,2023,5,21,exp,2,10.0,-999.0,25.0
Lokon_Empung,1.358,124.792,1.58,2023,6,13,exp,2,2.0,-999.0,2.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,2,eff,0,-999.0,7.631,0.07
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,3,eff,0,-999.0,3.0,1.7
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,4,eff,0,-999.0,3.0,0.4
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,5,eff,0,-999.0,3.0,0.21
San_Cristobal,12.702,-87.004,1.745,2023,7,5,exp,2,4.5,-999.0,1.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,6,eff,0,-999.0,3.0,0.3
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,7,eff,0,-999.0,3.0,0.01
Bagana,6.137,155.196,1.855,2023,7,7,exp,3,17.0,-999.0,2.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,8,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,9,eff,0,-999.0,3.0,0.03
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,10,eff,0,-999.0,3.0,0.03
Fagradalsfjall,63.895,-22.258,0.25,2023,7,11,eff,0,1.0,-999.0,2.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,11,eff,0,-999.0,3.0,0.03
Fagradalsfjall,63.895,-22.258,0.25,2023,7,12,eff,0,1.0,-999.0,1.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,12,eff,0,-999.0,3.0,0.05
Fagradalsfjall,63.895,-22.258,0.25,2023,7,13,eff,0,1.0,-999.0,0.5
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,13,eff,0,-999.0,3.0,0.02
Fagradalsfjall,63.895,-22.258,0.25,2023,7,14,eff,0,1.0,-999.0,0.1
Shishaldin,54.75,-163.97,2.857,2023,7,14,exp,3,12.0,-999.0,5.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,14,eff,0,-999.0,3.0,0.02
Fagradalsfjall,63.895,-22.258,0.25,2023,7,15,eff,0,1.0,-999.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,15,eff,0,-999.0,3.0,0.02
Shishaldin,54.75,-163.97,2.857,2023,7,16,exp,3,5.0,-999.0,3.0
Fagradalsfjall,63.895,-22.258,0.25,2023,7,16,eff,0,1.0,-999.0,0.3
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,16,eff,0,-999.0,3.0,0.02
Fagradalsfjall,63.895,-22.258,0.25,2023,7,17,eff,0,1.0,-999.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,17,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2023,7,18,eff,0,1.0,-999.0,0.3
Shishaldin,54.75,-163.97,2.857,2023,7,18,exp,3,8.0,-999.0,5.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,18,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,19,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,20,eff,0,-999.0,3.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2023,7,21,eff,0,1.0,-999.0,3.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,21,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2023,7,22,eff,0,1.0,-999.0,0.5
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,22,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2023,7,23,eff,0,1.0,-999.0,2.5
Shishaldin,54.75,-163.97,2.857,2023,7,23,exp,3,11.0,-999.0,5.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,23,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2023,7,24,eff,0,1.0,-999.0,1.6
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,24,eff,0,-999.0,3.0,0.02
Fagradalsfjall,63.895,-22.258,0.25,2023,7,25,eff,0,1.0,-999.0,0.5
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,25,eff,0,-999.0,3.0,0.04
Shishaldin,54.75,-163.97,2.857,2023,7,26,exp,3,8.0,-999.0,7.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,26,eff,0,-999.0,3.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2023,7,27,eff,0,1.0,-999.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,27,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2023,7,28,eff,0,1.0,-999.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,28,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2023,7,29,eff,0,1.0,-999.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,29,eff,0,-999.0,3.0,0.02
Fagradalsfjall,63.895,-22.258,0.25,2023,7,30,eff,0,1.0,-999.0,1.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,30,eff,0,-999.0,3.0,0.02
Fagradalsfjall,63.895,-22.258,0.25,2023,7,31,eff,0,1.0,-999.0,0.3
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,7,31,eff,0,-999.0,3.0,0.02
Fagradalsfjall,63.895,-22.258,0.25,2023,8,1,eff,0,1.0,-999.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,8,1,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,8,2,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,8,3,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,8,4,eff,0,-999.0,3.0,0.01
Shishaldin,54.75,-163.97,2.857,2023,8,4,exp,3,8.0,-999.0,8.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2023,8,5,eff,0,-999.0,3.0,0.01
Etna,37.734,15.004,3.35,2023,8,14,exp,2,8.0,-999.0,10.0
Shishaldin,54.75,-163.97,2.857,2023,8,15,exp,3,10.0,-999.0,24.0
Shishaldin,54.75,-163.97,2.857,2023,8,25,exp,3,8.0,-999.0,9.0
Shishaldin,54.75,-163.97,2.857,2023,9,5,exp,3,10.0,-999.0,23.0
Ulawun,-5.05,151.33,2.334,2023,9,15,exp,2,3.0,-999.0,2.0
Shishaldin,54.75,-163.97,2.857,2023,9,16,exp,3,10.0,-999.0,30.0
Shishaldin,54.75,-163.97,2.857,2023,9,25,exp,3,10.0,-999.0,32.0
Shishaldin,54.75,-163.97,2.857,2023,10,3,exp,3,12.0,-999.0,28.0
Kliuchevskoi,56.057,160.638,4.835,2023,11,1,exp,3,10.0,-999.0,200.0
Ulawun,-5.05,151.33,2.334,2023,11,20,exp,4,15.0,-999.0,104.0
Marapi,-0.38,100.474,2.885,2023,12,3,exp,2,16.0,-999.0,16.0
Reykjanes,63.883,-23.383,0.1,2023,12,18,eff,0,5.0,-999.0,28.0
Lewotobi,-8.542,122.775,1.703,2023,12,23,exp,2,3.0,-999.0,0.5
Lewotobi,-8.542,122.775,1.703,2024,1,2,exp,2,3.0,-999.0,4.0
Reykjanes,63.883,-23.383,0.1,2024,1,14,eff,0,3.0,-999.0,30.0
Ambrym,-16.25,168.12,1.334,2024,1,14,eff,1,-999.0,6.334,1.0
Fernandina,-0.37,-91.55,1.495,2024,3,3,eff,0,3.0,-999.0,33.0
Reykjanes,63.883,-23.383,0.1,2024,3,17,eff,0,8.0,-999.0,55.0
Sheveluch,56.653,161.36,3.283,2024,3,21,exp,3,8.0,-999.0,8.0
Ruang,2.3,125.37,0.725,2024,4,17,exp,4,20.0,-999.0,250.0
Sheveluch,56.653,161.36,3.283,2024,4,28,exp,3,8.0,-999.0,8.0
Ruang,2.3,125.37,0.725,2024,4,30,exp,4,20.0,-999.0,270.0
Reykjanes,63.883,-23.383,0.1,2024,5,29,eff,0,4.0,-999.0,35.0
Canlaon,10.412,123.132,2.435,2024,6,3,exp,3,15.0,-999.0,40.0
Etna,37.734,15.004,3.35,2024,7,4,exp,2,8.0,-999.0,18.0
Etna,37.734,15.004,3.35,2024,7,7,exp,2,9.0,-999.0,12.0
Etna,37.734,15.004,3.35,2024,7,16,exp,2,8.0,-999.0,6.0
Etna,37.734,15.004,3.35,2024,7,23,exp,2,10.0,-999.0,7.0
Etna,37.734,15.004,3.35,2024,8,4,exp,2,10.0,-999.0,25.0
Etna,37.734,15.004,3.35,2024,8,15,exp,2,10.0,-999.0,18.0
Sheveluch,56.653,161.36,3.283,2024,8,18,exp,3,10.0,-999.0,35.0
Reykjanes,63.883,-23.383,0.1,2024,8,22,eff,0,4.0,-999.0,33.0
Sheveluch,56.653,161.36,3.283,2024,9,2,exp,3,10.0,-999.0,20.0
Nyamuragira,-1.408,29.2,3.058,2024,10,14,eff,2,-999.0,5.0,3.0
